is_oa,country_code,Year,PaperID
False,SM,1884,1
False,SM,1887,1
False,SM,1898,1
False,SM,1906,1
False,SM,1907,1
False,SM,1908,2
False,SM,1909,1
False,SM,1912,1
False,SM,1916,1
False,SM,1919,1
False,SM,1922,1
False,SM,1923,1
False,SM,1924,2
False,SM,1925,1
False,SM,1926,2
False,SM,1927,1
False,SM,1928,2
False,SM,1932,2
False,SM,1933,2
False,SM,1934,1
False,SM,1935,4
False,SM,1937,1
False,SM,1938,3
False,SM,1939,4
False,SM,1940,3
False,SM,1941,3
False,SM,1942,1
False,SM,1943,2
False,SM,1944,2
False,SM,1945,4
False,SM,1946,2
False,SM,1947,2
False,SM,1948,4
False,SM,1949,4
False,SM,1950,4
False,SM,1951,5
False,SM,1952,1
False,SM,1953,4
False,SM,1954,11
False,SM,1955,14
False,SM,1956,4
False,SM,1957,13
False,SM,1958,6
False,SM,1959,8
False,SM,1960,11
False,SM,1961,7
False,SM,1962,15
False,SM,1963,9
False,SM,1964,15
False,SM,1965,9
False,SM,1966,11
False,SM,1967,19
False,SM,1968,24
False,SM,1969,31
False,SM,1970,22
False,SM,1971,19
False,SM,1972,24
False,SM,1973,21
False,SM,1974,34
False,SM,1975,24
False,SM,1976,29
False,SM,1977,31
False,SM,1978,34
False,SM,1979,37
False,SM,1980,35
False,SM,1981,36
False,SM,1982,40
False,SM,1983,59
False,SM,1984,57
False,SM,1985,70
False,SM,1986,64
False,SM,1987,80
False,SM,1988,85
False,SM,1989,77
False,SM,1990,97
False,SM,1991,114
False,SM,1992,114
False,SM,1993,119
False,SM,1994,132
False,SM,1995,145
False,SM,1996,144
False,SM,1997,157
False,SM,1998,200
False,SM,1999,195
False,SM,2000,231
False,SM,2001,233
False,SM,2002,272
False,SM,2003,269
False,SM,2004,278
False,SM,2005,337
False,SM,2006,346
False,SM,2007,323
False,SM,2008,320
False,SM,2009,303
False,SM,2010,326
False,SM,2011,322
False,SM,2012,328
False,SM,2013,322
False,SM,2014,307
False,SM,2015,283
False,SM,2016,290
False,SM,2017,279
False,SM,2018,336
False,SM,2019,253
False,SM,2020,242
False,SM,2021,168
False,SM,2022,96
False,SM,2023,48
False,SM,2024,17
False,SN,1400,1
False,SN,1789,1
False,SN,1790,1
False,SN,1798,1
False,SN,1800,1
False,SN,1802,1
False,SN,1819,1
False,SN,1820,1
False,SN,1832,1
False,SN,1839,1
False,SN,1841,1
False,SN,1846,1
False,SN,1848,1
False,SN,1849,1
False,SN,1850,1
False,SN,1852,2
False,SN,1854,1
False,SN,1856,1
False,SN,1857,1
False,SN,1862,1
False,SN,1863,1
False,SN,1878,1
False,SN,1880,1
False,SN,1881,1
False,SN,1884,2
False,SN,1885,2
False,SN,1886,2
False,SN,1887,1
False,SN,1889,2
False,SN,1890,2
False,SN,1891,4
False,SN,1895,2
False,SN,1899,1
False,SN,1900,2
False,SN,1901,2
False,SN,1902,1
False,SN,1903,1
False,SN,1904,4
False,SN,1905,6
False,SN,1906,1
False,SN,1907,4
False,SN,1908,4
False,SN,1909,2
False,SN,1910,3
False,SN,1911,3
False,SN,1912,3
False,SN,1913,2
False,SN,1914,5
False,SN,1915,4
False,SN,1916,3
False,SN,1917,6
False,SN,1918,3
False,SN,1919,1
False,SN,1920,3
False,SN,1921,5
False,SN,1922,4
False,SN,1923,12
False,SN,1924,13
False,SN,1925,13
False,SN,1926,13
False,SN,1927,15
False,SN,1928,22
False,SN,1929,16
False,SN,1930,14
False,SN,1931,20
False,SN,1932,21
False,SN,1933,19
False,SN,1934,32
False,SN,1935,23
False,SN,1936,42
False,SN,1937,36
False,SN,1938,36
False,SN,1939,34
False,SN,1940,27
False,SN,1941,28
False,SN,1942,18
False,SN,1943,31
False,SN,1944,18
False,SN,1945,24
False,SN,1946,43
False,SN,1947,32
False,SN,1948,60
False,SN,1949,69
False,SN,1950,88
False,SN,1951,76
False,SN,1952,70
False,SN,1953,90
False,SN,1954,123
False,SN,1955,125
False,SN,1956,112
False,SN,1957,146
False,SN,1958,151
False,SN,1959,150
False,SN,1960,170
False,SN,1961,193
False,SN,1962,192
False,SN,1963,246
False,SN,1964,241
False,SN,1965,302
False,SN,1966,315
False,SN,1967,356
False,SN,1968,387
False,SN,1969,336
False,SN,1970,417
False,SN,1971,460
False,SN,1972,466
False,SN,1973,521
False,SN,1974,556
False,SN,1975,584
False,SN,1976,623
False,SN,1977,719
False,SN,1978,716
False,SN,1979,767
False,SN,1980,905
False,SN,1981,942
False,SN,1982,997
False,SN,1983,1082
False,SN,1984,1189
False,SN,1985,1202
False,SN,1986,1395
False,SN,1987,1425
False,SN,1988,1567
False,SN,1989,1702
False,SN,1990,1903
False,SN,1991,1949
False,SN,1992,2215
False,SN,1993,2308
False,SN,1994,2399
False,SN,1995,2604
False,SN,1996,2707
False,SN,1997,2780
False,SN,1998,2964
False,SN,1999,3151
False,SN,2000,3840
False,SN,2001,3880
False,SN,2002,4259
False,SN,2003,4467
False,SN,2004,4627
False,SN,2005,4907
False,SN,2006,5250
False,SN,2007,5218
False,SN,2008,5167
False,SN,2009,5077
False,SN,2010,5353
False,SN,2011,5129
False,SN,2012,5018
False,SN,2013,5181
False,SN,2014,4733
False,SN,2015,4523
False,SN,2016,4225
False,SN,2017,4034
False,SN,2018,3582
False,SN,2019,3067
False,SN,2020,2790
False,SN,2021,1830
False,SN,2022,1093
False,SN,2023,439
False,SN,2024,77
False,SO,1800,1
False,SO,1849,1
False,SO,1850,1
False,SO,1856,1
False,SO,1865,1
False,SO,1866,1
False,SO,1881,1
False,SO,1898,2
False,SO,1902,1
False,SO,1911,2
False,SO,1913,1
False,SO,1915,2
False,SO,1916,1
False,SO,1919,1
False,SO,1920,1
False,SO,1921,1
False,SO,1923,2
False,SO,1925,1
False,SO,1926,2
False,SO,1928,3
False,SO,1929,3
False,SO,1930,1
False,SO,1931,1
False,SO,1932,2
False,SO,1933,4
False,SO,1934,5
False,SO,1935,2
False,SO,1936,4
False,SO,1937,6
False,SO,1938,2
False,SO,1939,4
False,SO,1940,3
False,SO,1941,2
False,SO,1943,2
False,SO,1944,1
False,SO,1945,3
False,SO,1946,2
False,SO,1947,3
False,SO,1948,11
False,SO,1949,6
False,SO,1950,4
False,SO,1951,5
False,SO,1952,9
False,SO,1953,7
False,SO,1954,12
False,SO,1955,10
False,SO,1956,14
False,SO,1957,15
False,SO,1958,11
False,SO,1959,11
False,SO,1960,13
False,SO,1961,16
False,SO,1962,10
False,SO,1963,21
False,SO,1964,21
False,SO,1965,28
False,SO,1966,26
False,SO,1967,25
False,SO,1968,37
False,SO,1969,32
False,SO,1970,39
False,SO,1971,55
False,SO,1972,47
False,SO,1973,52
False,SO,1974,56
False,SO,1975,68
False,SO,1976,81
False,SO,1977,87
False,SO,1978,76
False,SO,1979,89
False,SO,1980,104
False,SO,1981,90
False,SO,1982,120
False,SO,1983,129
False,SO,1984,90
False,SO,1985,90
False,SO,1986,122
False,SO,1987,142
False,SO,1988,133
False,SO,1989,129
False,SO,1990,115
False,SO,1991,115
False,SO,1992,126
False,SO,1993,96
False,SO,1994,118
False,SO,1995,122
False,SO,1996,122
False,SO,1997,138
False,SO,1998,161
False,SO,1999,150
False,SO,2000,183
False,SO,2001,230
False,SO,2002,239
False,SO,2003,294
False,SO,2004,331
False,SO,2005,327
False,SO,2006,393
False,SO,2007,406
False,SO,2008,367
False,SO,2009,427
False,SO,2010,494
False,SO,2011,502
False,SO,2012,505
False,SO,2013,583
False,SO,2014,575
False,SO,2015,568
False,SO,2016,572
False,SO,2017,592
False,SO,2018,627
False,SO,2019,533
False,SO,2020,576
False,SO,2021,478
False,SO,2022,311
False,SO,2023,161
False,SO,2024,16
False,SR,1813,1
False,SR,1836,1
False,SR,1845,1
False,SR,1855,1
False,SR,1865,1
False,SR,1910,1
False,SR,1916,1
False,SR,1917,2
False,SR,1918,1
False,SR,1922,3
False,SR,1925,2
False,SR,1926,1
False,SR,1927,1
False,SR,1928,2
False,SR,1929,1
False,SR,1930,3
False,SR,1931,2
False,SR,1932,6
False,SR,1934,2
False,SR,1935,4
False,SR,1936,3
False,SR,1937,1
False,SR,1938,2
False,SR,1939,4
False,SR,1940,2
False,SR,1941,1
False,SR,1943,2
False,SR,1944,2
False,SR,1945,3
False,SR,1946,2
False,SR,1947,3
False,SR,1948,11
False,SR,1949,11
False,SR,1950,4
False,SR,1951,6
False,SR,1952,5
False,SR,1953,9
False,SR,1954,4
False,SR,1955,6
False,SR,1956,11
False,SR,1957,13
False,SR,1958,9
False,SR,1959,11
False,SR,1960,12
False,SR,1961,13
False,SR,1962,13
False,SR,1963,9
False,SR,1964,12
False,SR,1965,18
False,SR,1966,16
False,SR,1967,27
False,SR,1968,19
False,SR,1969,24
False,SR,1970,26
False,SR,1971,29
False,SR,1972,29
False,SR,1973,42
False,SR,1974,27
False,SR,1975,36
False,SR,1976,39
False,SR,1977,45
False,SR,1978,45
False,SR,1979,49
False,SR,1980,51
False,SR,1981,51
False,SR,1982,55
False,SR,1983,63
False,SR,1984,67
False,SR,1985,77
False,SR,1986,74
False,SR,1987,82
False,SR,1988,97
False,SR,1989,110
False,SR,1990,106
False,SR,1991,113
False,SR,1992,123
False,SR,1993,140
False,SR,1994,149
False,SR,1995,170
False,SR,1996,152
False,SR,1997,174
False,SR,1998,185
False,SR,1999,214
False,SR,2000,244
False,SR,2001,266
False,SR,2002,267
False,SR,2003,291
False,SR,2004,303
False,SR,2005,346
False,SR,2006,326
False,SR,2007,358
False,SR,2008,369
False,SR,2009,395
False,SR,2010,374
False,SR,2011,389
False,SR,2012,413
False,SR,2013,431
False,SR,2014,407
False,SR,2015,397
False,SR,2016,318
False,SR,2017,280
False,SR,2018,255
False,SR,2019,225
False,SR,2020,187
False,SR,2021,92
False,SR,2022,45
False,SR,2023,20
False,SR,2024,8
False,SS,1400,2
False,SS,1623,2
False,SS,1645,1
False,SS,1651,1
False,SS,1665,1
False,SS,1670,2
False,SS,1673,1
False,SS,1684,1
False,SS,1686,1
False,SS,1690,1
False,SS,1696,1
False,SS,1719,1
False,SS,1728,2
False,SS,1759,1
False,SS,1763,1
False,SS,1767,2
False,SS,1782,1
False,SS,1783,2
False,SS,1784,1
False,SS,1785,2
False,SS,1788,1
False,SS,1791,1
False,SS,1796,1
False,SS,1801,2
False,SS,1802,1
False,SS,1803,1
False,SS,1804,1
False,SS,1805,1
False,SS,1807,2
False,SS,1808,1
False,SS,1809,1
False,SS,1811,2
False,SS,1813,1
False,SS,1819,1
False,SS,1821,1
False,SS,1824,3
False,SS,1825,2
False,SS,1829,1
False,SS,1830,1
False,SS,1831,3
False,SS,1832,1
False,SS,1833,2
False,SS,1834,1
False,SS,1835,1
False,SS,1836,1
False,SS,1837,1
False,SS,1838,4
False,SS,1840,2
False,SS,1841,3
False,SS,1843,1
False,SS,1844,2
False,SS,1845,1
False,SS,1846,3
False,SS,1847,2
False,SS,1848,2
False,SS,1849,2
False,SS,1851,2
False,SS,1852,1
False,SS,1853,1
False,SS,1854,1
False,SS,1855,4
False,SS,1856,3
False,SS,1857,3
False,SS,1858,3
False,SS,1859,3
False,SS,1860,2
False,SS,1861,2
False,SS,1862,1
False,SS,1863,4
False,SS,1864,4
False,SS,1865,3
False,SS,1866,5
False,SS,1867,1
False,SS,1868,5
False,SS,1869,6
False,SS,1870,8
False,SS,1871,1
False,SS,1872,4
False,SS,1873,5
False,SS,1874,7
False,SS,1875,5
False,SS,1876,4
False,SS,1877,8
False,SS,1878,4
False,SS,1879,5
False,SS,1880,7
False,SS,1881,4
False,SS,1882,6
False,SS,1883,6
False,SS,1884,6
False,SS,1885,8
False,SS,1886,8
False,SS,1887,5
False,SS,1888,5
False,SS,1889,11
False,SS,1890,5
False,SS,1891,12
False,SS,1892,11
False,SS,1893,7
False,SS,1894,7
False,SS,1895,10
False,SS,1896,12
False,SS,1897,11
False,SS,1898,10
False,SS,1899,11
False,SS,1900,13
False,SS,1901,13
False,SS,1902,14
False,SS,1903,6
False,SS,1904,11
False,SS,1905,11
False,SS,1906,17
False,SS,1907,15
False,SS,1908,19
False,SS,1909,13
False,SS,1910,20
False,SS,1911,23
False,SS,1912,18
False,SS,1913,27
False,SS,1914,28
False,SS,1915,29
False,SS,1916,26
False,SS,1917,23
False,SS,1918,11
False,SS,1919,14
False,SS,1920,23
False,SS,1921,27
False,SS,1922,29
False,SS,1923,40
False,SS,1924,50
False,SS,1925,60
False,SS,1926,67
False,SS,1927,61
False,SS,1928,73
False,SS,1929,96
False,SS,1930,93
False,SS,1931,98
False,SS,1932,99
False,SS,1933,101
False,SS,1934,131
False,SS,1935,121
False,SS,1936,123
False,SS,1937,155
False,SS,1938,151
False,SS,1939,138
False,SS,1940,143
False,SS,1941,136
False,SS,1942,93
False,SS,1943,91
False,SS,1944,95
False,SS,1945,107
False,SS,1946,107
False,SS,1947,153
False,SS,1948,196
False,SS,1949,200
False,SS,1950,275
False,SS,1951,346
False,SS,1952,308
False,SS,1953,371
False,SS,1954,334
False,SS,1955,403
False,SS,1956,420
False,SS,1957,432
False,SS,1958,464
False,SS,1959,478
False,SS,1960,542
False,SS,1961,571
False,SS,1962,629
False,SS,1963,653
False,SS,1964,661
False,SS,1965,799
False,SS,1966,883
False,SS,1967,980
False,SS,1968,1006
False,SS,1969,1094
False,SS,1970,1161
False,SS,1971,1161
False,SS,1972,1067
False,SS,1973,1073
False,SS,1974,1076
False,SS,1975,1177
False,SS,1976,1152
False,SS,1977,1162
False,SS,1978,1176
False,SS,1979,1240
False,SS,1980,1379
False,SS,1981,1387
False,SS,1982,1500
False,SS,1983,1567
False,SS,1984,1675
False,SS,1985,1823
False,SS,1986,1893
False,SS,1987,1988
False,SS,1988,2184
False,SS,1989,2227
False,SS,1990,2543
False,SS,1991,2574
False,SS,1992,2652
False,SS,1993,2753
False,SS,1994,2954
False,SS,1995,3228
False,SS,1996,3314
False,SS,1997,3285
False,SS,1998,3379
False,SS,1999,3737
False,SS,2000,4130
False,SS,2001,4368
False,SS,2002,4863
False,SS,2003,5063
False,SS,2004,5328
False,SS,2005,5551
False,SS,2006,5925
False,SS,2007,6033
False,SS,2008,5771
False,SS,2009,6292
False,SS,2010,6481
False,SS,2011,6767
False,SS,2012,6718
False,SS,2013,6969
False,SS,2014,6820
False,SS,2015,6405
False,SS,2016,6170
False,SS,2017,6275
False,SS,2018,6354
False,SS,2019,6169
False,SS,2020,6029
False,SS,2021,4282
False,SS,2022,2487
False,SS,2023,1056
False,SS,2024,168
False,ST,1862,1
False,ST,1863,1
False,ST,1866,1
False,ST,1870,1
False,ST,1871,1
False,ST,1882,1
False,ST,1885,1
False,ST,1894,1
False,ST,1896,2
False,ST,1900,2
False,ST,1901,1
False,ST,1904,1
False,ST,1910,2
False,ST,1913,1
False,ST,1915,2
False,ST,1916,2
False,ST,1919,1
False,ST,1920,1
False,ST,1921,2
False,ST,1923,2
False,ST,1924,1
False,ST,1925,3
False,ST,1926,3
False,ST,1927,1
False,ST,1928,2
False,ST,1929,2
False,ST,1930,1
False,ST,1931,7
False,ST,1932,4
False,ST,1933,6
False,ST,1934,8
False,ST,1935,4
False,ST,1936,7
False,ST,1937,4
False,ST,1938,5
False,ST,1939,5
False,ST,1940,8
False,ST,1941,7
False,ST,1942,7
False,ST,1943,7
False,ST,1944,7
False,ST,1945,5
False,ST,1946,6
False,ST,1947,14
False,ST,1948,23
False,ST,1949,16
False,ST,1950,22
False,ST,1951,6
False,ST,1952,11
False,ST,1953,18
False,ST,1954,21
False,ST,1955,25
False,ST,1956,27
False,ST,1957,32
False,ST,1958,28
False,ST,1959,48
False,ST,1960,42
False,ST,1961,44
False,ST,1962,37
False,ST,1963,48
False,ST,1964,41
False,ST,1965,49
False,ST,1966,53
False,ST,1967,60
False,ST,1968,44
False,ST,1969,52
False,ST,1970,56
False,ST,1971,66
False,ST,1972,83
False,ST,1973,79
False,ST,1974,92
False,ST,1975,71
False,ST,1976,87
False,ST,1977,93
False,ST,1978,118
False,ST,1979,113
False,ST,1980,127
False,ST,1981,139
False,ST,1982,155
False,ST,1983,171
False,ST,1984,173
False,ST,1985,186
False,ST,1986,237
False,ST,1987,214
False,ST,1988,285
False,ST,1989,295
False,ST,1990,322
False,ST,1991,327
False,ST,1992,412
False,ST,1993,440
False,ST,1994,463
False,ST,1995,522
False,ST,1996,573
False,ST,1997,515
False,ST,1998,625
False,ST,1999,657
False,ST,2000,765
False,ST,2001,793
False,ST,2002,839
False,ST,2003,789
False,ST,2004,844
False,ST,2005,852
False,ST,2006,883
False,ST,2007,871
False,ST,2008,919
False,ST,2009,925
False,ST,2010,865
False,ST,2011,843
False,ST,2012,830
False,ST,2013,857
False,ST,2014,774
False,ST,2015,742
False,ST,2016,691
False,ST,2017,707
False,ST,2018,633
False,ST,2019,560
False,ST,2020,549
False,ST,2021,281
False,ST,2022,166
False,ST,2023,86
False,ST,2024,20
False,SV,1593,1
False,SV,1749,1
False,SV,1789,1
False,SV,1799,1
False,SV,1800,1
False,SV,1823,1
False,SV,1830,1
False,SV,1841,1
False,SV,1844,1
False,SV,1845,1
False,SV,1849,1
False,SV,1850,1
False,SV,1853,1
False,SV,1854,1
False,SV,1859,3
False,SV,1862,3
False,SV,1863,1
False,SV,1865,2
False,SV,1866,1
False,SV,1867,1
False,SV,1874,2
False,SV,1876,1
False,SV,1878,1
False,SV,1879,2
False,SV,1880,2
False,SV,1883,1
False,SV,1885,1
False,SV,1886,1
False,SV,1887,1
False,SV,1888,2
False,SV,1889,2
False,SV,1891,2
False,SV,1892,2
False,SV,1893,1
False,SV,1895,2
False,SV,1896,2
False,SV,1897,2
False,SV,1898,2
False,SV,1899,2
False,SV,1900,4
False,SV,1901,1
False,SV,1902,1
False,SV,1903,3
False,SV,1904,6
False,SV,1905,3
False,SV,1906,3
False,SV,1907,10
False,SV,1908,1
False,SV,1909,2
False,SV,1910,3
False,SV,1913,4
False,SV,1914,6
False,SV,1915,5
False,SV,1916,2
False,SV,1917,5
False,SV,1918,1
False,SV,1920,3
False,SV,1921,5
False,SV,1922,8
False,SV,1923,9
False,SV,1924,10
False,SV,1925,3
False,SV,1926,11
False,SV,1927,8
False,SV,1928,18
False,SV,1929,14
False,SV,1930,12
False,SV,1931,13
False,SV,1932,14
False,SV,1933,14
False,SV,1934,7
False,SV,1935,24
False,SV,1936,19
False,SV,1937,22
False,SV,1938,20
False,SV,1939,28
False,SV,1940,14
False,SV,1941,28
False,SV,1942,12
False,SV,1943,23
False,SV,1944,20
False,SV,1945,18
False,SV,1946,27
False,SV,1947,28
False,SV,1948,56
False,SV,1949,42
False,SV,1950,48
False,SV,1951,45
False,SV,1952,53
False,SV,1953,50
False,SV,1954,70
False,SV,1955,102
False,SV,1956,148
False,SV,1957,83
False,SV,1958,75
False,SV,1959,72
False,SV,1960,97
False,SV,1961,110
False,SV,1962,113
False,SV,1963,142
False,SV,1964,114
False,SV,1965,142
False,SV,1966,168
False,SV,1967,172
False,SV,1968,170
False,SV,1969,174
False,SV,1970,205
False,SV,1971,207
False,SV,1972,222
False,SV,1973,261
False,SV,1974,250
False,SV,1975,302
False,SV,1976,310
False,SV,1977,305
False,SV,1978,321
False,SV,1979,379
False,SV,1980,390
False,SV,1981,463
False,SV,1982,476
False,SV,1983,544
False,SV,1984,574
False,SV,1985,617
False,SV,1986,617
False,SV,1987,741
False,SV,1988,734
False,SV,1989,813
False,SV,1990,1037
False,SV,1991,1043
False,SV,1992,1147
False,SV,1993,1185
False,SV,1994,1378
False,SV,1995,1502
False,SV,1996,1657
False,SV,1997,1692
False,SV,1998,1800
False,SV,1999,1930
False,SV,2000,2291
False,SV,2001,2318
False,SV,2002,2602
False,SV,2003,2748
False,SV,2004,2781
False,SV,2005,2909
False,SV,2006,3015
False,SV,2007,2856
False,SV,2008,2807
False,SV,2009,2818
False,SV,2010,2941
False,SV,2011,2836
False,SV,2012,2548
False,SV,2013,2604
False,SV,2014,2367
False,SV,2015,2175
False,SV,2016,1905
False,SV,2017,1723
False,SV,2018,1596
False,SV,2019,1360
False,SV,2020,1174
False,SV,2021,849
False,SV,2022,495
False,SV,2023,244
False,SV,2024,49
False,SX,1823,1
False,SX,1867,1
False,SX,1884,1
False,SX,1897,1
False,SX,1900,1
False,SX,1910,1
False,SX,1913,1
False,SX,1919,1
False,SX,1928,2
False,SX,1929,1
False,SX,1930,1
False,SX,1933,1
False,SX,1935,2
False,SX,1936,3
False,SX,1938,1
False,SX,1939,1
False,SX,1940,2
False,SX,1943,1
False,SX,1946,2
False,SX,1948,1
False,SX,1949,2
False,SX,1950,1
False,SX,1951,2
False,SX,1952,2
False,SX,1953,1
False,SX,1954,3
False,SX,1955,4
False,SX,1956,2
False,SX,1957,5
False,SX,1958,5
False,SX,1959,4
False,SX,1961,2
False,SX,1962,8
False,SX,1963,5
False,SX,1964,1
False,SX,1965,4
False,SX,1966,5
False,SX,1967,7
False,SX,1968,6
False,SX,1969,6
False,SX,1970,11
False,SX,1971,9
False,SX,1972,8
False,SX,1973,10
False,SX,1974,16
False,SX,1975,14
False,SX,1976,13
False,SX,1977,6
False,SX,1978,23
False,SX,1979,15
False,SX,1980,16
False,SX,1981,23
False,SX,1982,17
False,SX,1983,23
False,SX,1984,28
False,SX,1985,32
False,SX,1986,23
False,SX,1987,37
False,SX,1988,45
False,SX,1989,42
False,SX,1990,47
False,SX,1991,54
False,SX,1992,67
False,SX,1993,62
False,SX,1994,59
False,SX,1995,79
False,SX,1996,69
False,SX,1997,78
False,SX,1998,87
False,SX,1999,101
False,SX,2000,107
False,SX,2001,131
False,SX,2002,99
False,SX,2003,145
False,SX,2004,140
False,SX,2005,158
False,SX,2006,156
False,SX,2007,171
False,SX,2008,158
False,SX,2009,136
False,SX,2010,149
False,SX,2011,163
False,SX,2012,213
False,SX,2013,181
False,SX,2014,177
False,SX,2015,175
False,SX,2016,173
False,SX,2017,193
False,SX,2018,172
False,SX,2019,166
False,SX,2020,129
False,SX,2021,95
False,SX,2022,53
False,SX,2023,21
False,SX,2024,5
False,SY,1756,1
False,SY,1797,1
False,SY,1811,1
False,SY,1833,1
False,SY,1843,1
False,SY,1849,1
False,SY,1850,1
False,SY,1857,1
False,SY,1858,2
False,SY,1859,1
False,SY,1861,2
False,SY,1869,4
False,SY,1871,1
False,SY,1874,1
False,SY,1878,1
False,SY,1879,1
False,SY,1882,3
False,SY,1883,3
False,SY,1884,2
False,SY,1885,1
False,SY,1886,1
False,SY,1888,2
False,SY,1889,3
False,SY,1890,1
False,SY,1891,4
False,SY,1892,3
False,SY,1893,1
False,SY,1894,2
False,SY,1895,4
False,SY,1896,3
False,SY,1897,1
False,SY,1898,1
False,SY,1899,3
False,SY,1900,1
False,SY,1901,3
False,SY,1903,2
False,SY,1905,2
False,SY,1906,1
False,SY,1907,4
False,SY,1908,1
False,SY,1909,1
False,SY,1910,4
False,SY,1911,3
False,SY,1912,4
False,SY,1913,8
False,SY,1914,6
False,SY,1915,5
False,SY,1916,4
False,SY,1918,5
False,SY,1919,5
False,SY,1920,3
False,SY,1921,5
False,SY,1922,5
False,SY,1923,9
False,SY,1924,13
False,SY,1925,6
False,SY,1926,8
False,SY,1927,13
False,SY,1928,11
False,SY,1929,13
False,SY,1930,7
False,SY,1931,14
False,SY,1932,19
False,SY,1933,12
False,SY,1934,21
False,SY,1935,11
False,SY,1936,19
False,SY,1937,23
False,SY,1938,27
False,SY,1939,24
False,SY,1940,25
False,SY,1941,24
False,SY,1942,16
False,SY,1943,20
False,SY,1944,21
False,SY,1945,31
False,SY,1946,30
False,SY,1947,36
False,SY,1948,44
False,SY,1949,36
False,SY,1950,63
False,SY,1951,58
False,SY,1952,83
False,SY,1953,70
False,SY,1954,69
False,SY,1955,89
False,SY,1956,89
False,SY,1957,108
False,SY,1958,116
False,SY,1959,120
False,SY,1960,135
False,SY,1961,142
False,SY,1962,155
False,SY,1963,189
False,SY,1964,194
False,SY,1965,240
False,SY,1966,252
False,SY,1967,278
False,SY,1968,298
False,SY,1969,301
False,SY,1970,390
False,SY,1971,418
False,SY,1972,392
False,SY,1973,412
False,SY,1974,492
False,SY,1975,490
False,SY,1976,507
False,SY,1977,654
False,SY,1978,635
False,SY,1979,694
False,SY,1980,832
False,SY,1981,857
False,SY,1982,963
False,SY,1983,1030
False,SY,1984,1113
False,SY,1985,1137
False,SY,1986,1263
False,SY,1987,1282
False,SY,1988,1459
False,SY,1989,1535
False,SY,1990,1822
False,SY,1991,1873
False,SY,1992,1987
False,SY,1993,2184
False,SY,1994,2352
False,SY,1995,2493
False,SY,1996,2722
False,SY,1997,2918
False,SY,1998,3055
False,SY,1999,3190
False,SY,2000,3939
False,SY,2001,4024
False,SY,2002,4498
False,SY,2003,4738
False,SY,2004,4967
False,SY,2005,5191
False,SY,2006,5394
False,SY,2007,5534
False,SY,2008,5437
False,SY,2009,5297
False,SY,2010,5416
False,SY,2011,5247
False,SY,2012,5008
False,SY,2013,4836
False,SY,2014,4681
False,SY,2015,4614
False,SY,2016,4462
False,SY,2017,4186
False,SY,2018,4307
False,SY,2019,4130
False,SY,2020,3886
False,SY,2021,2874
False,SY,2022,1639
False,SY,2023,756
False,SY,2024,88
False,SZ,1777,1
False,SZ,1870,1
False,SZ,1871,1
False,SZ,1875,1
False,SZ,1877,1
False,SZ,1891,1
False,SZ,1893,1
False,SZ,1894,1
False,SZ,1895,1
False,SZ,1899,1
False,SZ,1901,2
False,SZ,1902,1
False,SZ,1915,1
False,SZ,1916,1
False,SZ,1922,2
False,SZ,1923,3
False,SZ,1924,1
False,SZ,1925,3
False,SZ,1926,7
False,SZ,1927,3
False,SZ,1928,1
False,SZ,1929,2
False,SZ,1930,4
False,SZ,1931,1
False,SZ,1932,2
False,SZ,1933,5
False,SZ,1934,4
False,SZ,1935,1
False,SZ,1936,6
False,SZ,1937,4
False,SZ,1938,4
False,SZ,1939,5
False,SZ,1940,2
False,SZ,1941,7
False,SZ,1942,7
False,SZ,1943,8
False,SZ,1944,5
False,SZ,1945,8
False,SZ,1946,3
False,SZ,1947,9
False,SZ,1948,12
False,SZ,1949,12
False,SZ,1950,10
False,SZ,1951,10
False,SZ,1952,16
False,SZ,1953,13
False,SZ,1954,16
False,SZ,1955,19
False,SZ,1956,15
False,SZ,1957,17
False,SZ,1958,22
False,SZ,1959,19
False,SZ,1960,38
False,SZ,1961,36
False,SZ,1962,22
False,SZ,1963,27
False,SZ,1964,51
False,SZ,1965,42
False,SZ,1966,46
False,SZ,1967,49
False,SZ,1968,74
False,SZ,1969,45
False,SZ,1970,75
False,SZ,1971,94
False,SZ,1972,104
False,SZ,1973,96
False,SZ,1974,90
False,SZ,1975,110
False,SZ,1976,128
False,SZ,1977,125
False,SZ,1978,119
False,SZ,1979,135
False,SZ,1980,164
False,SZ,1981,143
False,SZ,1982,136
False,SZ,1983,133
False,SZ,1984,141
False,SZ,1985,169
False,SZ,1986,169
False,SZ,1987,214
False,SZ,1988,230
False,SZ,1989,229
False,SZ,1990,264
False,SZ,1991,265
False,SZ,1992,278
False,SZ,1993,295
False,SZ,1994,286
False,SZ,1995,327
False,SZ,1996,390
False,SZ,1997,398
False,SZ,1998,382
False,SZ,1999,419
False,SZ,2000,526
False,SZ,2001,605
False,SZ,2002,605
False,SZ,2003,617
False,SZ,2004,672
False,SZ,2005,765
False,SZ,2006,854
False,SZ,2007,934
False,SZ,2008,869
False,SZ,2009,920
False,SZ,2010,907
False,SZ,2011,896
False,SZ,2012,872
False,SZ,2013,917
False,SZ,2014,806
False,SZ,2015,763
False,SZ,2016,768
False,SZ,2017,798
False,SZ,2018,889
False,SZ,2019,723
False,SZ,2020,627
False,SZ,2021,377
False,SZ,2022,209
False,SZ,2023,92
False,SZ,2024,15
